genes	brain	SP
Sept3	0.337552520963	0.288665823576853
Sept4	0.0970434290521528	0.153220645432875
Sept5	0.151766573506416	0.157096352370078
Sept6	0.227093712839343	0.251813672987416
Sept7	0.298485941924916	0.357275194797327
Sept8	0.243518480935355	0.258539637776869
Sept9	0.156710199339669	0.142781955181452
Serac1	0.224551918864892	0.255023871038378
Serbp1	0.217787552123591	0.234059064334325
Serf2	0.103992917189039	0.114786433647087
Sergef	0.3933454916727	0.446045720429127
Serhl	0.0413694084776105	0.0617002238800532
Serinc1	0.236450174357978	0.219506955318703
Serinc2	0.100530037280727	0.0419474088395624
Serinc3	0.205349061801937	0.201373147731482
Serinc4	0.0370840081448028	0.0378812074991085
Serinc5	0.233318979647401	0.2486670839366
Serp1	0.0414862560455003	0.0502758070836426
Serp2	0.158636779353362	0.195077694494767
Serpina10	0.00761320788697256	NA
Serpina12	0.00340465113863222	0.00679894651686529
Serpina6	0.00340465113863222	NA
Serpina9	0.0210184824527239	0.0152043123112404
Serpinb10	0.0107670138845363	0.00679894651686529
Serpinb11	0.00481493172198371	NA
Serpinb12	0.00340465113863222	0.00679894651686529
Serpinb2	0.010214427035104	0.00961538461538462
Serpinb5	0.0112926048874493	0.0204006120275414
Serpinb7	0.0090081734779661	0.0117766652020204
Serpinb8	0.046665523515883	0.0152043123112404
Serpinc1	0.0360602006634684	0.0420000342300418
Serpind1	0.027681927541218	0.0347769473873081
Serpine1	0.0187820138468888	0.0135988359894568
Serpine2	0.229977570460301	0.288151666283022
Serpine3	0.0183758796245213	0.0272052195500258
Serpinf1	0.0308430472360683	0.0426821556845354
Serpinf2	0.0159711733641918	0.00679894651686529
Serping1	0.0697664748447509	0.0669618437098363
Serpinh1	0.0553537333469741	0.0531072272728305
Serpini1	0.237183868522578	0.221704608912072
Serpini2	0.0170725404053279	0.0117766652020204
Sertad1	0.013704663880767	0.0135988359894568
Sertad2	0.276755481772897	0.255411662460638
Sertad3	0.0312888409208292	0.0312897369787454
Sertad4	0.0820515170985859	0.0716539881383857
Sertm1	0.0820922144541985	0.0592584344745249
Sesn1	0.311452970034559	0.294934980710462
Sesn2	0.0637759860986242	0.102773317123987
Sesn3	0.233656551026717	0.329211881314356
Sestd1	0.395723146634424	0.37089775344595
Setbp1	0.746988048902946	0.626393784333055
Setd1b	0.154813783877176	0.155190000953932
Setd2	0.360054253873888	0.384951613808197
Setd3	0.292946070520035	0.314574259427156
Setd4	0.123395458325848	0.142029535324955
Setd5	0.463566825674278	0.517630646270248
Setd6	0.0541821248471229	0.0496794518171089
Setd7	0.236544255392998	0.25087924494465
Setdb1	0.252375223561536	0.274874093321256
Setdb2	0.0961197544457855	0.101254339654074
Setmar	0.049937972922633	0.0562397031454122
Setx	0.290583167675876	0.350287764485637
Sez6	0.315737454495528	0.213994624984323
Sez6l	0.461453569403451	0.450512863856476
Sez6l2	0.198470667419386	0.231882027533753
Sf1	0.232546480398728	0.27115151481389
Sf3a1	0.197357077058483	0.204201916250035
Sf3a2	0.0828678989374279	0.0866800318635857
Sf3a3	0.122626258590225	0.136206877918738
Sf3b1	0.410416132611126	0.435534778484062
Sf3b2	0.21527011871769	0.253233191828749
Sf3b3	0.226835324160766	0.242519534530498
Sf3b4	0.045242014741417	0.0527363767124443
Sf3b5	0.0141565451945917	0.0117766652020204
Sfi1	0.181843813907389	0.220113387012933
Sfmbt1	0.291201158178221	0.308931912556911
Sfmbt2	0.206818093036562	0.303511202867171
Sfn	0.00833989972832039	0.0117766652020204
Sfpq	0.451182414996599	0.491647964631495
Sfr1	0.0754886289914148	0.0753910666337642
Sfrp1	0.108978663056456	0.101559291106405
Sfrp2	0.0283202744735207	0.0290023250645869
Sfrp4	0.0339207265790044	0.0437483084145669
Sfrp5	0.00833989972832039	0.00679894651686529
Sfswap	0.417292562427374	0.447409932018349
Sft2d2	0.0569949784037755	0.0667736392285878
Sft2d3	0.0418495185938066	0.0425474914936869
Sfta2	0.0283202744735207	0.0346880102135179
Sftpb	0.00555982573444128	0.00912191262043974
Sftpc	0.00589709711163649	0.00679894651686529
Sftpd	0.00481493172198371	NA
Sfxn1	0.181833453254755	0.203828016990862
Sfxn2	0.16564926189057	0.17193680334687
Sfxn3	0.150104587686594	0.146428382780939
Sfxn4	0.105007183411448	0.142886409661559
Sfxn5	0.31483494920111	0.410613222004373
Sgca	0.00982879901644583	0.00961538461538462
Sgcb	0.137950897475316	0.145156136691504
Sgcd	0.431032980073794	0.44846162992685
Sgce	0.296807609659869	0.302730266891401
Sgcg	0.0295452207267055	0.0298040308082588
Sgcz	0.391171683720123	0.583472811110275
Sgip1	0.634802144982266	0.701935319359585
Sgk1	0.357180800707176	0.355093416969776
Sgk2	0.0303416796103853	0.0833868144787219
Sgms1	0.384812230114954	0.45314399891116
Sgms2	0.0338689553082769	0.0673074572187759
Sgol1	0.0611427915513268	0.0398966017521879
Sgpl1	0.193267996204861	0.192388645448175
Sgpp1	0.0984525874038311	0.115258878090715
Sgpp2	0.132941223612931	0.176194987005247
Sgsh	0.0315215826944139	0.0403137900262043
Sgsm1	0.331363658138483	0.393639388047723
Sgsm2	0.234598387081058	0.288428307342558
Sgsm3	0.167488197586672	0.203417212005094
Sgta	0.138634606734677	0.157841803715634
Sgtb	0.159370845319966	0.153837157085409
Sh2b1	0.115204279072291	0.120329982032445
Sh2b2	0.132364654946393	0.144632919193747
Sh2b3	0.0708275200694997	0.0857173335198398
Sh2d1a	0.0090081734779661	0.00961538461538462
Sh2d2a	0.00340465113863222	NA
Sh2d3c	0.0959381471575338	0.118792155380943
Sh2d4a	0.022611286030728	0.0218098199860328
Sh2d4b	0.140558525819509	0.0702692723386343
Sh2d5	0.075141077630642	0.114678799713077
Sh2d6	0.0259520523159207	0.0261000070470029
Sh3bgr	0.0391807400538117	0.0797256378093508
Sh3bgrl	0.200351197939381	0.174908256464036
Sh3bgrl2	0.13244186338438	0.126352770136492
Sh3bgrl3	0.0416489566453924	0.0354340841141812
Sh3bp2	0.107985507891565	0.0946446302372808
Sh3bp4	0.217757224167086	0.229206725657391
Sh3bp5	0.24156288130798	0.247699800613525
Sh3bp5l	0.104329616436307	0.133505007346178
Sh3d19	0.346240762840287	0.41198091281008
Sh3d21	0.0380096182087866	0.0439283196707139
Sh3gl1	0.155550746593741	0.16458622218582
Sh3gl2	0.312649879731103	0.343611709993927
Sh3gl3	0.257595066921036	0.348776747165685
Sh3glb1	0.237632662154322	0.271744920604148
Sh3glb2	0.205877696724257	0.242651405076716
Sh3kbp1	0.402769783772897	0.431916020792303
Sh3pxd2a	0.186546618953531	0.303498799386764
Sh3pxd2b	0.24586708021505	0.255980619584839
Sh3rf1	0.339297123856496	0.364508464007455
Sh3rf2	0.0594689812402156	0.0252295228949183
Sh3rf3	0.469742801550942	0.361448083312619
Sh3tc1	0.0326008961016344	0.0280431470571369
Sh3tc2	0.04353741910971	0.0692867397155036
Sh3yl1	0.141199811149688	0.145524540623413
Shank1	0.407584592016709	0.449700536505934
Shank2	0.448887348867252	0.492326597057878
Shank3	0.351637588778957	0.360569028555129
Sharpin	0.0739278105988561	0.0900508953479063
Shb	0.194797952227347	0.160084841716025
Shbg	0.00340465113863222	0.00679894651686529
Shc1	0.0653819786718476	0.0826690960307913
Shc2	0.168515462468132	0.196090095633712
Shc3	0.342916088168795	0.317843431706288
Shc4	0.114499280789348	0.137856446035162
Shcbp1	0.0643866609840062	0.049468377178206
Shcbp1l	0.0698495154089251	0.121772865383903
Shd	0.101231574049317	0.13676637805871
She	0.0232528840965263	0.0235582318451527
Shf	0.156612726067801	0.120071029020079
Shh	0.0234195205196977	0.028278008712546
Shisa2	0.0257943492662162	0.0329875963485659
Shisa3	0.028787347998427	0.0329875963485659
Shisa4	0.121294716578691	0.174350241719735
Shisa5	0.0513154463196903	0.0508984771307922
Shisa6	0.271884913624589	0.39434091125769
Shisa7	0.170541056861126	0.164548786232552
Shisa9	0.409761390156868	0.495028074541352
Shkbp1	0.146569172451374	0.167400066817012
Shmt1	0.0487645081166144	0.0413908312012873
Shmt2	0.0614903968323007	0.057679339926712
Shoc2	0.271449988584069	0.282045398529303
Shox2	0.0290974681893223	0.0228266629699302
Shprh	0.320771955164105	0.342444004565472
Shq1	0.135579434119771	0.146830790219191
Shroom1	0.0370525434324461	0.0404685177714069
Shroom2	0.16397699973379	0.210426162993304
Shroom3	0.158986530225278	0.243523271171682
Shroom4	0.193196765615588	0.193570061114785
Siae	0.0785700401724176	0.07818276077187
Siah2	0.0974709514246611	0.115479427412433
Siah3	0.12570830227416	0.21117306626569
Sidt1	0.240751534351721	0.356652982040858
Sidt2	0.15799131872699	0.186788655876771
Sigirr	0.010214427035104	0.0135988359894568
Siglec1	0.0127399980227525	0.00679894651686529
Siglec15	0.00833989972832039	0.00961538461538462
Sigmar1	0.107572931571841	0.11173797382827
Sik2	0.35940505302227	0.385748189861656
Sik3	0.495811641263907	0.60557170160868
Sike1	0.136468110586567	0.147093786701628
Sil1	0.264079470546117	0.285161886488734
Sim1	0.0252669060081198	0.0428448987458959
Sim2	0.00761320788697256	0.0117766652020204
Simc1	0.238894349110289	0.249138313896433
Sin3a	0.197759675033367	0.20150368635062
Sin3b	0.198294731801123	0.241948328967489
Sipa1	0.0820046997665159	0.0835246743052082
Sipa1l1	0.440881743050261	0.415519821530923
Sipa1l2	0.214012686630047	0.220659962135685
Sipa1l3	0.363628829171722	0.405741998598436
Sirt1	0.154936527668589	0.162189036946025
Sirt2	0.185518234057868	0.267717215914742
Sirt3	0.123941713039655	0.153737809339163
Sirt4	0.0954930205455348	0.109544379261029
Sirt5	0.0888518577077743	0.103837152026336
Sirt6	0.097816216998145	0.111377430490964
Sirt7	0.149699101252583	0.169801803144823
Sis	0.0127399980227525	0.0135988359894568
Sit1	0.00340465113863222	NA
Siva1	0.0418162414362435	0.044789843650339
Six1	0.0149098661629326	0.0252295228949183
Six2	0.00481493172198371	NA
Six3	0.04800713859065	0.0117766652020204
Six4	0.0207413097232463	0.0353496115770016
Six5	0.0233668206294833	0.0263407313373784
Six6	0.00481493172198371	NA
Ska1	0.0502721335652081	0.0415895729203665
Ska2	0.128514910268036	0.108758245984969
Ska3	0.0530579246529372	0.044789843650339
Skap1	0.101083850402642	0.206406440708313
Skap2	0.145132745090783	0.277665752274187
Ski	0.412441471385958	0.363001078569151
Skida1	0.0621839568841879	0.0519561180444344
Skil	0.171881021557715	0.188207143264777
Skiv2l	0.160158262861073	0.170984420272888
Skiv2l2	0.234210107264991	0.260813262512155
Skor1	0.032988667317931	0.0637907874806644
Skor2	0.042857729658532	0.108828128913668
Skp2	0.145558268534592	0.145456951021857
Sla	0.166297931704845	0.0401293446827234
Sla2	0.0163302156247742	0.0166558746885991
Slain1	0.306663759764931	0.29794343432592
Slain2	0.231754500985479	0.227744921518539
Slamf1	0.0148420787296389	0.0152043123112404
Slamf6	0.012938682236148	0.00961538461538462
Slamf7	0.00481493172198371	NA
Slamf8	0.00481493172198371	0.00679894651686529
Slamf9	0.00589709711163649	NA
Slbp	0.0890845363756338	0.116437467567035
Slc10a1	0.0131872272349847	0.0135988359894568
Slc10a2	0.0090081734779661	0.00961538461538462
Slc10a3	0.0253380729860417	0.0285665641165203
Slc10a5	0.00680942067691919	0.00679894651686529
Slc10a6	0.0103875837741822	0.0204006120275414
Slc10a7	0.291698333521757	0.343671952203012
Slc11a1	0.0206438785095394	0.0179908167467476
Slc11a2	0.158769799216787	0.187664349326222
Slc12a1	0.0317377517365453	0.0953140653883969
Slc12a2	0.284494318657253	0.314478235921463
Slc12a3	0.0367067917605853	0.0676145166357099
Slc12a4	0.0905961906750026	0.0970390609375095
Slc12a5	0.269161925249463	0.410693395885494
Slc12a7	0.0685659125930754	0.0650887141149762
Slc12a8	0.113068745255016	0.0866577674357044
Slc12a9	0.121274571807619	0.130020290977426
Slc13a1	0.0524244305805814	0.0245207521588243
Slc13a2	0.0096301983433204	0.0117766652020204
Slc13a3	0.0867677356335979	0.097409293672303
Slc13a4	0.0464103068538375	0.0381859210218445
Slc13a5	0.113573070365541	0.0963800460865184
Slc14a1	0.0508103768160257	0.0690026925375955
Slc14a2	0.0305457939727996	0.0254469755794763
Slc15a1	0.0166815399473685	0.0152043123112404
Slc15a2	0.117980045802054	0.125786358854426
Slc15a3	0.0232782046026386	0.0245207521588243
Slc15a4	0.13617246565254	0.163117132927731
Slc15a5	0.0215419167632461	0.0228266629699302
Slc16a1	0.087112449594564	0.096292483884813
Slc16a10	0.150666354082971	0.172813280414906
Slc16a11	0.0510225873117279	0.0708775588887262
Slc16a12	0.063701883739107	0.0634326886263296
Slc16a13	0.082785377623681	0.0913966000156904
Slc16a14	0.12492506078497	0.127745987670624
Slc16a2	0.278934740310237	0.209111816550956
Slc16a3	0.0204604220067224	0.0245207521588243
Slc16a4	0.0473746321274263	0.044149744985447
Slc16a5	0.00589709711163649	0.00961538461538462
Slc16a6	0.11753504157495	0.134333885309999
Slc16a7	0.283688031894897	0.263325441150357
Slc16a8	0.00589709711163649	0.00679894651686529
Slc16a9	0.0580039098643328	0.0803782667928108
Slc17a1	0.00481493172198371	NA
Slc17a2	0.00589709711163649	0.00679894651686529
Slc17a3	0.00589709711163649	NA
Slc17a4	0.00481493172198371	0.00679894651686529
Slc17a5	0.188634134380502	0.180576846952982
Slc17a6	0.188342946798254	0.255513879983952
Slc17a7	0.151576318769428	0.00961538461538462
Slc17a8	0.0602304694546411	0.102328631324633
Slc17a9	0.0498694952815715	0.0446712455655236
Slc18a1	0.0268177328340379	0.0254469755794763
Slc18a2	0.0866653877000415	0.0457309818894648
Slc18b1	0.118642082276711	0.113271376291255
Slc19a1	0.100530059171931	0.099065002844062
Slc19a2	0.0669946067213444	0.100093726688194
Slc19a3	0.0209328831474377	0.0228266629699302
Slc1a1	0.282528949080069	0.338335536305148
Slc1a2	0.326151056255638	0.404738635257335
Slc1a3	0.298990555574715	0.236763847644648
Slc1a4	0.195876734539902	0.185975746234036
Slc1a5	0.0483160761177008	0.0538211216223242
Slc1a6	0.0817294007981361	0.17247675298362
Slc1a7	0.0218054600368437	0.0179908167467476
Slc20a1	0.192645516574119	0.194141025017779
Slc20a2	0.228476381935725	0.2458281949385
Slc22a1	0.0154437980097709	0.0207465573376499
Slc22a12	0.0163827385626719	0.0135988359894568
Slc22a13	0.00481493172198371	0.0152043123112404
Slc22a14	0.125690017853933	0.180887340647702
Slc22a15	0.186543122508884	0.205891548667749
Slc22a16	0.00589709711163649	0.00679894651686529
Slc22a17	0.189313061935361	0.229861509399445
Slc22a18	0.0245457734414119	0.0304191745035522
Slc22a2	0.0227193332646134	0.00961538461538462
Slc22a23	0.393560050567317	0.481407771814162
Slc22a3	0.092542078349992	0.0678644213031556
Slc22a4	0.149132144688981	0.168682655131548
Slc22a6	0.0388750047097273	0.0204006120275414
Slc22a7	0.0143009140650002	0.0225547682155007
Slc22a8	0.0598011813034139	0.0519812812159269
Slc23a1	0.0148420787296389	0.0152043123112404
Slc23a2	0.334881868989823	0.367250271818875
Slc23a3	0.0090081734779661	0.00679894651686529
Slc24a1	0.0152277397525376	0.0192334367747743
Slc24a2	0.387965216752232	0.45166711866586
Slc24a3	0.493740688063711	0.629635015063999
Slc24a4	0.157018753629635	0.201938137557368
Slc24a5	0.0370124237434307	0.044149744985447
Slc25a1	0.0653321895918555	0.0769273038141383
Slc25a10	0.0578552822648106	0.0708648132007288
Slc25a11	0.0630859754879428	0.0794327392915751
Slc25a12	0.373650996922544	0.451804271931171
Slc25a13	0.108168447120995	0.184436329763564
Slc25a14	0.159964982166104	0.169003158275771
Slc25a16	0.106948915978724	0.125004583181559
Slc25a17	0.172328561008821	0.18643792723295
Slc25a18	0.111818784384256	0.129815701568061
Slc25a19	0.108297329978095	0.12503953477477
Slc25a2	0.0112354195375558	0.0179908167467476
Slc25a20	0.081194928483083	0.107021077037711
Slc25a21	0.0581013114596111	0.0791688980745917
Slc25a22	0.120662762438292	0.11250768479697
Slc25a23	0.244416914054979	0.290869997988873
Slc25a24	0.0586012458411061	0.0496794518171089
Slc25a25	0.172035182766306	0.198879827645439
Slc25a26	0.227747248781188	0.266957091675548
Slc25a27	0.282816577418268	0.31480904810716
Slc25a28	0.122146638890308	0.129238947472914
Slc25a29	0.052452840331215	0.0595350062017334
Slc25a3	0.216425092574598	0.259682782151404
Slc25a30	0.0980577832098836	0.104485661652464
Slc25a31	0.0222373336415315	0.0290023250645869
Slc25a32	0.113537757878713	0.136109273423525
Slc25a33	0.12367211516446	0.166900069557972
Slc25a34	0.0342901853248158	0.0353496115770016
Slc25a35	0.0493885976055699	0.0745427815554416
Slc25a36	0.228072781282008	0.286975682503157
Slc25a37	0.0750863942294859	0.107021077037711
Slc25a38	0.0846573859233733	0.0955873661163399
Slc25a39	0.0548230022051512	0.066180133926061
Slc25a4	0.135398252764347	0.157396515658411
Slc25a40	0.145028202661238	0.177603090129335
Slc25a41	0.0117948094994174	0.0152043123112404
Slc25a42	0.145136481520445	0.167332322031007
Slc25a43	0.04023210739344	0.0496794518171089
Slc25a44	0.116994837493339	0.12689868271444
Slc25a45	0.0283202744735207	0.0296482579527008
Slc25a46	0.192589595964375	0.221326302198617
Slc25a47	0.0213593814930563	0.0235582318451527
Slc25a48	0.0147550086558439	0.00961538461538462
Slc25a5	0.044693937833241	0.0501428512499256
Slc25a53	0.125901488604367	0.126579071009218
Slc26a1	0.0286479545404152	0.0334247666788226
Slc26a10	0.0233473376568033	0.0135988359894568
Slc26a11	0.0726728129551318	0.0890186081256866
Slc26a2	0.0800622510511783	0.0785217311513355
Slc26a3	0.0189945211498929	0.0234026448168134
Slc26a4	0.0551495016208384	0.0386485096102503
Slc26a5	0.0323652971293601	0.0319712950322237
Slc26a6	0.0718172929805384	0.0931041557058898
Slc26a7	0.116850965049486	0.131024523237418
Slc26a8	0.114527678223284	0.131715245774849
Slc26a9	0.0181610283869066	0.0117766652020204
Slc27a1	0.204890114328672	0.238237112100182
Slc27a2	0.0755460082276762	0.1360191384102
Slc27a3	0.0656394397426685	0.0737859677558756
Slc27a4	0.147959014536933	0.180461376294581
Slc27a5	0.0189158403494161	0.0298040308082588
Slc27a6	0.0370642741136952	0.0522337629017072
Slc28a1	0.028586049350204	0.0354340841141812
Slc28a3	0.0152277397525376	0.0207465573376499
Slc29a1	0.152896602055283	0.0864108609036065
Slc29a2	0.0768197230465241	0.0827765391718167
Slc29a3	0.0826151961806342	0.0881254561192635
Slc29a4	0.151242085802589	0.122469311504637
Slc2a1	0.0709357473703279	0.0895131941742398
Slc2a10	0.0301595987982658	0.0222597749015685
